session_id,auction_tier,round,event_choice,own_bid,bankroll,initial_bankroll,rounds_remaining,opponent_bid_count,opponent_bid_min,opponent_bid_median,opponent_bid_mean,opponent_bid_max,opponent_bid_sum,imputed_zero_row_count,alignment_status,alignment_confidence,alignment_observed_round,map_status,map_exact_counts_safe,map_track_count,map_rows,map_height_exact,map_canvas_height_exact,map_event_hint_count,map_protocol_matched_item_count,map_protocol_unmatched_item_count,map_protocol_conflict_count,map_protocol_usable_for_live_inference
session_f9ff292d1ef6fc0b,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_55b1c93af2d31d45,S,1,2,564196,28209842,28209842,5,3,123456,2000000,1541152.0,2500000,4623456,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_55b1c93af2d31d45,S,2,3,61728,28209842,28209842,4,3,0,2416052,1877533.0,3216547,5632599,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_55b1c93af2d31d45,S,3,1,61728,28209842,28209842,3,3,0,1500000,1100000.0,1800000,3300000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_55b1c93af2d31d45,S,4,2,61728,28209842,28209842,2,3,0,1200000,950000.333333,1650001,2850001,1,verified,0.9708662390708923,4,,,,,,,,,,,
session_55b1c93af2d31d45,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_da8e622013d9087c,S,1,3,500000,28189842,28209842,5,3,3000000,4444444,4148148.0,5000000,12444444,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_da8e622013d9087c,S,2,1,563796,28189842,28209842,4,3,4444444,4444444,4629629.333333,5000000,13888888,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_da8e622013d9087c,S,3,2,563796,28189842,28209842,3,3,444445,4789699,3411381.0,4999999,10234143,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_da8e622013d9087c,S,4,3,563796,28189842,28209842,2,3,0,4888888,3296295.666667,4999999,9888887,1,verified,0.9708662390708923,4,,,,,,,,,,,
session_da8e622013d9087c,S,5,1,563796,28189842,28209842,1,3,6000,5000000,3368666.666667,5100000,10106000,0,verified,0.971848863363266,5,,,,,,,,,,,
session_d6a52c612f652da8,S,1,1,556196,28169842,28209842,5,3,0,226538,408846.0,1000000,1226538,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_d6a52c612f652da8,S,2,2,1,28169842,28209842,4,3,333333,400000,777777.666667,1600000,2333333,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_d6a52c612f652da8,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d6a52c612f652da8,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d6a52c612f652da8,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_e1eb91494c33f40f,S,1,2,500000,28149842,28209842,5,3,1500000,2000000,1833333.333333,2000000,5500000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_e1eb91494c33f40f,S,2,3,562996,28149842,28209842,4,3,2000000,2000000,2133333.333333,2400000,6400000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_e1eb91494c33f40f,S,3,1,562996,28149842,28209842,3,3,3120000,3900000,3804666.666667,4394000,11414000,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_e1eb91494c33f40f,S,4,2,562996,28149842,28209842,2,3,4152723,4500000,4495374.333333,4833400,13486123,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_e1eb91494c33f40f,S,5,3,562996,28149842,28209842,1,3,4833400,5000001,4952732.333333,5024796,14858197,0,verified,0.971848863363266,5,,,,,,,,,,,
session_6204851eec9eb3c5,S,1,3,500000,28192020,28209842,5,3,2500000,3000000,3500000.0,5000000,10500000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_6204851eec9eb3c5,S,2,1,563840,28192020,28209842,4,3,0,2500000,2000000.0,3500000,6000000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_6204851eec9eb3c5,S,3,2,563840,28192020,28209842,3,3,3000000,3500000,3333333.666667,3500001,10000001,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_6204851eec9eb3c5,S,4,3,563840,28192020,28209842,2,3,3600000,3600721,3700240.666667,3900001,11100722,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_6204851eec9eb3c5,S,5,1,563840,28192020,28209842,1,3,3600000,3700001,3766667.0,4000000,11300001,0,verified,0.971848863363266,5,,,,,,,,,,,
session_446322114cec4b5a,S,1,1,500000,28172020,28209842,5,3,0,3216,1852923.666667,5555555,5558771,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_446322114cec4b5a,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_446322114cec4b5a,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_446322114cec4b5a,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_446322114cec4b5a,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_bc555066c489d37b,S,1,2,500000,28152020,28209842,5,3,0,2100000,1533333.333333,2500000,4600000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_bc555066c489d37b,S,2,3,1,28152020,28209842,4,3,0,2000000,1366666.666667,2100000,4100000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_bc555066c489d37b,S,3,1,1,28152020,28209842,3,3,0,2100000,1400000.333333,2100001,4200001,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_bc555066c489d37b,S,4,2,1,28152020,28209842,2,3,0,2200000,1533333.333333,2400000,4600000,1,verified,0.9708662390708923,4,,,,,,,,,,,
session_bc555066c489d37b,S,5,3,1,28152020,28209842,1,3,0,2000000,1500000.0,2500000,4500000,1,verified,0.971848863363266,5,,,,,,,,,,,
session_f43534ae3972037a,S,1,3,500000,28132020,28209842,5,3,2000000,2600000,2866666.666667,4000000,8600000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_f43534ae3972037a,S,2,1,562640,28132020,28209842,4,3,2600000,4000000,3866666.666667,5000000,11600000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_f43534ae3972037a,S,3,2,562640,28132020,28209842,3,3,3000000,4800000,4266666.666667,5000000,12800000,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_f43534ae3972037a,S,4,3,562640,28132020,28209842,2,3,3600000,4800000,4466666.666667,5000000,13400000,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_f43534ae3972037a,S,5,1,562640,28132020,28209842,1,3,3600000,4800000,4540740.666667,5222222,13622222,0,verified,0.971848863363266,5,,,,,,,,,,,
session_77d7a5b7d472f37c,S,1,1,500000,28112020,28209842,5,3,0,3000000,2333333.333333,4000000,7000000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_77d7a5b7d472f37c,S,2,2,1,28112020,28209842,4,3,0,3000000,2266666.666667,3800000,6800000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_77d7a5b7d472f37c,S,3,3,1,28112020,28209842,3,3,0,3400000,2903333.333333,5310000,8710000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_77d7a5b7d472f37c,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_77d7a5b7d472f37c,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_5a565ef12db12680,S,1,2,500000,28092020,28209842,5,3,0,2000000,1666666.666667,3000000,5000000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_5a565ef12db12680,S,2,3,1,28092020,28209842,4,3,0,3000000,2066666.666667,3200000,6200000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_5a565ef12db12680,S,3,1,1,28092020,28209842,3,3,0,3200000,2133333.333333,3200000,6400000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_5a565ef12db12680,S,4,2,1,28092020,28209842,2,3,0,3200000,2133333.333333,3200000,6400000,1,verified,0.9708662390708923,4,,,,,,,,,,,
session_5a565ef12db12680,S,5,3,1,28092020,28209842,1,3,0,2000000,1840000.333333,3520001,5520001,1,verified,0.971848863363266,5,,,,,,,,,,,
session_e6eab468587921a1,S,1,3,500000,28258869,28258869,5,3,2250000,3000000,3416666.666667,5000000,10250000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_e6eab468587921a1,S,2,1,565177,28258869,28258869,4,3,0,2500000,2500000.0,5000000,7500000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_e6eab468587921a1,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_e6eab468587921a1,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_e6eab468587921a1,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_5df300d92035d05b,S,1,1,500000,28659271,28659271,5,3,3000000,4000000,3801539.666667,4404619,11404619,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_5df300d92035d05b,S,2,2,573185,28659271,28659271,4,3,3000000,4000000,3801539.666667,4404619,11404619,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_5df300d92035d05b,S,3,3,573185,28659271,28659271,3,3,3000000,3800000,3600000.0,4000000,10800000,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_5df300d92035d05b,S,4,1,573185,28659271,28659271,2,3,3000000,4000000,3801539.666667,4404619,11404619,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_5df300d92035d05b,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_70529810fcc8ecb3,S,1,2,572570,28725726,28725726,5,3,1000000,2000000,2166666.666667,3500000,6500000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_70529810fcc8ecb3,S,2,3,500000,28725726,28725726,4,3,0,2560000,1853333.333333,3000000,5560000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_70529810fcc8ecb3,S,3,1,500000,28725726,28725726,3,3,2555555,3000000,2961185.0,3328000,8883555,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_70529810fcc8ecb3,S,4,2,574514,28725726,28725726,2,3,2888888,3000000,3072296.0,3328000,9216888,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_70529810fcc8ecb3,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4d46c5f009dbf4a2,S,1,3,500000,28705726,28725726,5,3,3000000,3000000,3481481.333333,4444444,10444444,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_4d46c5f009dbf4a2,S,2,1,574114,28705726,28725726,4,3,3000000,3000000,3481481.333333,4444444,10444444,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_4d46c5f009dbf4a2,S,3,2,574114,28705726,28725726,3,3,3000000,3333333,3444444.333333,4000000,10333333,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_4d46c5f009dbf4a2,S,4,3,574114,28705726,28725726,2,3,3300001,3333333,3544444.666667,4000000,10633334,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_4d46c5f009dbf4a2,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_32d6a4c715783ee6,S,1,1,568296,28694636,28725726,5,3,3500000,4000000,3833333.333333,4000000,11500000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_32d6a4c715783ee6,S,2,2,573892,28694636,28725726,4,3,4000000,4000000,4120000.0,4360000,12360000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_32d6a4c715783ee6,S,3,3,573892,28694636,28725726,3,3,4000000,4000000,4100000.0,4300000,12300000,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_32d6a4c715783ee6,S,4,1,573892,28694636,28725726,2,3,4000000,4300000,4380000.0,4840000,13140000,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_32d6a4c715783ee6,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_bf517dc8474bff5c,S,1,2,575000,28856240,28856240,5,3,0,1500000,1500000.0,3000000,4500000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_bf517dc8474bff5c,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_bf517dc8474bff5c,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_bf517dc8474bff5c,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_bf517dc8474bff5c,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_665799e5f8b9c64d,S,1,3,575000,29066862,29066862,5,3,0,3500000,3166666.666667,6000000,9500000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_665799e5f8b9c64d,S,2,1,1,29066862,29066862,4,3,0,5000000,3533333.333333,5600000,10600000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_665799e5f8b9c64d,S,3,2,1,29066862,29066862,3,3,0,5600000,3866666.666667,6000000,11600000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_665799e5f8b9c64d,S,4,3,1,29066862,29066862,2,3,0,5600000,3866666.666667,6000000,11600000,1,verified,0.9708662390708923,4,,,,,,,,,,,
session_665799e5f8b9c64d,S,5,1,1,29066862,29066862,1,3,0,6000009,4000669.333333,6001999,12002008,1,verified,0.971848863363266,5,,,,,,,,,,,
session_22776f177f9c2df7,S,1,1,572570,29195782,29195782,5,3,500000,2000000,2000000.0,3500000,6000000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_22776f177f9c2df7,S,2,2,250000,29195782,29195782,4,3,2100000,2500000,2866666.666667,4000000,8600000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_22776f177f9c2df7,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_22776f177f9c2df7,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_22776f177f9c2df7,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_67ea12fed60840cb,S,1,2,572570,29175782,29195782,5,3,1000000,2600000,2366666.666667,3500000,7100000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_67ea12fed60840cb,S,2,3,500000,29175782,29195782,4,3,1600000,2900000,2500000.0,3000000,7500000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_67ea12fed60840cb,S,3,1,583515,29175782,29195782,3,3,3000000,4000000,4000000.333333,5000001,12000001,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_67ea12fed60840cb,S,4,2,583515,29175782,29195782,2,3,3630002,4500000,4376734.0,5000200,13130202,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_67ea12fed60840cb,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d1b5cc235615b44e,S,1,3,572570,29351908,29351908,5,3,0,3000000,2666666.666667,5000000,8000000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_d1b5cc235615b44e,S,2,1,1,29351908,29351908,4,3,0,3000000,2666666.666667,5000000,8000000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_d1b5cc235615b44e,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d1b5cc235615b44e,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d1b5cc235615b44e,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_fbc9b9f5022aa0d8,S,1,1,572570,29331908,29351908,5,3,0,2000000,1666666.666667,3000000,5000000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_fbc9b9f5022aa0d8,S,2,2,1,29331908,29351908,4,3,0,3000000,2033333.333333,3100000,6100000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_fbc9b9f5022aa0d8,S,3,3,1,29331908,29351908,3,3,2146300,3000000,2749877.666667,3103333,8249633,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_fbc9b9f5022aa0d8,S,4,1,586638,29331908,29351908,2,3,2146300,3000000,2749877.666667,3103333,8249633,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_fbc9b9f5022aa0d8,S,5,2,586638,29331908,29351908,1,3,0,3103333,2367777.666667,4000000,7103333,1,verified,0.971848863363266,5,,,,,,,,,,,
session_f8d37c48ed4adc6a,S,1,2,500000,29418825,29418825,5,3,66666,500000,522222.0,1000000,1566666,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_f8d37c48ed4adc6a,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f8d37c48ed4adc6a,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f8d37c48ed4adc6a,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f8d37c48ed4adc6a,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_a0de1d3b2c50fe3b,S,1,3,500000,29398825,29418825,5,3,3000000,3000000,3000000.0,3000000,9000000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_a0de1d3b2c50fe3b,S,2,1,587976,29398825,29418825,4,3,3000000,3000000,3333333.333333,4000000,10000000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_a0de1d3b2c50fe3b,S,3,2,587976,29398825,29418825,3,3,3000000,3900000,3633333.333333,4000000,10900000,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_a0de1d3b2c50fe3b,S,4,3,587976,29398825,29418825,2,3,4000000,4400001,4300000.333333,4500000,12900001,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_a0de1d3b2c50fe3b,S,5,1,587976,29398825,29418825,1,3,4536981,5000000,4845660.333333,5000000,14536981,0,verified,0.971848863363266,5,,,,,,,,,,,
session_5c8b755852540180,S,1,1,500000,29378825,29418825,5,3,3000000,3000000,3166666.666667,3500000,9500000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_5c8b755852540180,S,2,2,587576,29378825,29418825,4,3,3000000,3500000,3500000.0,4000000,10500000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_5c8b755852540180,S,3,3,587576,29378825,29418825,3,3,2500000,3000000,3000003.0,3500009,9000009,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_5c8b755852540180,S,4,1,587576,29378825,29418825,2,3,2500000,3500099,3316699.666667,3950000,9950099,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_5c8b755852540180,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_37d41c7ce65e79b9,S,1,2,500000,29372846,29418825,5,3,2500000,3000000,3333333.333333,4500000,10000000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_37d41c7ce65e79b9,S,2,3,587456,29372846,29418825,4,3,3000000,3363540,3621180.0,4500000,10863540,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_37d41c7ce65e79b9,S,3,1,587456,29372846,29418825,3,3,3000000,3363540,3621180.0,4500000,10863540,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_37d41c7ce65e79b9,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_37d41c7ce65e79b9,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3c6feb13e1869053,S,1,3,500000,29436739,29436739,5,3,0,1500000,1166666.666667,2000000,3500000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_3c6feb13e1869053,S,2,1,1,29436739,29436739,4,3,0,2000000,1500000.0,2500000,4500000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_3c6feb13e1869053,S,3,2,1,29436739,29436739,3,3,0,2000000,1433333.333333,2300000,4300000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_3c6feb13e1869053,S,4,3,1,29436739,29436739,2,3,0,0,700000.0,2100000,2100000,2,verified,0.9708662390708923,4,,,,,,,,,,,
session_3c6feb13e1869053,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_7db59d865570d6cf,S,1,1,500000,29416739,29436739,5,3,2100000,2333333,2311111.0,2500000,6933333,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_7db59d865570d6cf,S,2,2,588334,29416739,29436739,4,3,1880000,2000000,2060000.0,2300000,6180000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_7db59d865570d6cf,S,3,3,588334,29416739,29436739,3,3,1880000,1900010,1926670.666667,2000002,5780012,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_7db59d865570d6cf,S,4,1,588334,29416739,29436739,2,3,1660000,1900010,1920004.333333,2200003,5760013,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_7db59d865570d6cf,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_8542f6bc5b91f583,S,1,2,572570,29447390,29447390,5,3,320000,1000000,773333.666667,1000001,2320001,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_8542f6bc5b91f583,S,2,3,160000,29447390,29447390,4,3,320000,1000000,773333.666667,1000001,2320001,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_8542f6bc5b91f583,S,3,1,160000,29447390,29447390,3,3,100000,170000,423333.666667,1000001,1270001,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_8542f6bc5b91f583,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_8542f6bc5b91f583,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3844eb726ccaf8ec,S,1,3,500000,29464116,29464116,5,3,840000,2000000,2280003.333333,4000010,6840010,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_3844eb726ccaf8ec,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3844eb726ccaf8ec,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3844eb726ccaf8ec,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3844eb726ccaf8ec,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_9c8b9e4d8991be1e,S,1,1,1,2944116,29464116,5,3,300000,1000000,766666.666667,1000000,2300000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_9c8b9e4d8991be1e,S,2,2,1,2944116,29464116,4,3,0,1000000,666666.666667,1000000,2000000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_9c8b9e4d8991be1e,S,3,3,1,2944116,29464116,3,3,0,1000000,666666.666667,1000000,2000000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_9c8b9e4d8991be1e,S,4,1,1,2944116,29464116,2,3,0,1000000,733333.333333,1200000,2200000,1,verified,0.9708662390708923,4,,,,,,,,,,,
session_9c8b9e4d8991be1e,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3b0899c031184ae4,S,1,2,500000,29424116,29464116,5,3,114514,2000000,1371504.666667,2000000,4114514,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_3b0899c031184ae4,S,2,3,57257,29424116,29464116,4,3,114514,2000000,1371504.666667,2000000,4114514,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_3b0899c031184ae4,S,3,1,57257,29424116,29464116,3,3,500000,2000000,1500000.0,2000000,4500000,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_3b0899c031184ae4,S,4,2,250000,29424116,29464116,2,3,2000000,2000001,2066670.0,2200009,6200010,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_3b0899c031184ae4,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_99888fe11897da34,S,1,3,500000,29404116,29464116,5,3,0,0,666666.666667,2000000,2000000,2,verified,0.9730083167552948,1,,,,,,,,,,,
session_99888fe11897da34,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_99888fe11897da34,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_99888fe11897da34,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_99888fe11897da34,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0c69dcb60b2ee62b,S,1,1,500000,29384116,29464116,5,3,660000,2222222,1742633.333333,2345678,5227900,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_0c69dcb60b2ee62b,S,2,2,330000,29384116,29464116,4,3,660000,3555556,3406830.666667,6004936,10220492,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_0c69dcb60b2ee62b,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0c69dcb60b2ee62b,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0c69dcb60b2ee62b,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f4dab93f846d624f,S,1,2,500000,29528792,29528792,5,3,2000000,2500000,2666685.0,3500055,8000055,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_f4dab93f846d624f,S,2,3,590575,29528792,29528792,4,3,2000000,2500000,2732323.0,3696969,8196969,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_f4dab93f846d624f,S,3,1,590575,29528792,29528792,3,3,3250000,3699999,3649999.666667,4000000,10949999,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_f4dab93f846d624f,S,4,2,590575,29528792,29528792,2,3,4000000,4250066,4253725.666667,4511111,12761177,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_f4dab93f846d624f,S,5,3,590575,29528792,29528792,1,3,4233333,4300000,4457777.666667,4840000,13373333,0,verified,0.971848863363266,5,,,,,,,,,,,
session_947333d73700aa4f,S,1,3,500000,29508792,29528792,5,3,2000000,3333333,3177777.666667,4200000,9533333,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_947333d73700aa4f,S,2,1,590175,29508792,29528792,4,3,2000000,4200000,3557360.333333,4472081,10672081,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_947333d73700aa4f,S,3,2,590175,29508792,29528792,3,3,4100000,4200000,4257360.333333,4472081,12772081,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_947333d73700aa4f,S,4,3,590175,29508792,29528792,2,3,4100000,4200000,4257360.333333,4472081,12772081,0,verified,0.9708662390708923,4,,,,,,,,,,,
session_947333d73700aa4f,S,5,1,590175,29508792,29528792,1,3,4100000,4472081,4397360.333333,4620000,13192081,0,verified,0.971848863363266,5,,,,,,,,,,,
session_b5c5cecaeb7abc1f,S,1,1,500000,29672863,29672863,5,3,1900000,2000000,1966666.666667,2000000,5900000,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_b5c5cecaeb7abc1f,S,2,2,593457,29672863,29672863,4,3,1900000,2000000,1966666.666667,2000000,5900000,0,verified,0.9776663720607758,2,,,,,,,,,,,
session_b5c5cecaeb7abc1f,S,3,3,593457,29672863,29672863,3,3,2000000,2000000,2200000.333333,2600001,6600001,0,verified,0.9796205560366312,3,,,,,,,,,,,
session_b5c5cecaeb7abc1f,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_b5c5cecaeb7abc1f,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_14a5e3e5e813d9c5,S,1,2,500000,29652863,29672863,5,3,0,6858,1335619.333333,4000000,4006858,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_14a5e3e5e813d9c5,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_14a5e3e5e813d9c5,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_14a5e3e5e813d9c5,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_14a5e3e5e813d9c5,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_55e1704cbc24c74c,S,1,3,500000,29913661,29913661,5,3,0,1200000,1066666.666667,2000000,3200000,1,verified,0.9730083167552948,1,,,,,,,,,,,
session_55e1704cbc24c74c,S,2,1,1,29913661,29913661,4,3,0,1500000,1166666.666667,2000000,3500000,1,verified,0.9776663720607758,2,,,,,,,,,,,
session_55e1704cbc24c74c,S,3,2,1,29913661,29913661,3,3,0,1700000,1400000.0,2500000,4200000,1,verified,0.9796205560366312,3,,,,,,,,,,,
session_55e1704cbc24c74c,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_55e1704cbc24c74c,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_25240947d9c2a3f4,S,1,1,500000,29893661,29913661,5,3,1441,2000000,1333813.666667,2000000,4001441,0,verified,0.9730083167552948,1,,,,,,,,,,,
session_25240947d9c2a3f4,S,2,2,720,29893661,29913661,4,3,0,2000000,1333333.333333,2000000,4000000,1,verified,0.9776663720607758,2,,,,,,,,,,,
