session_id,round,scope,option_index,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,selected,capture_sequence
session_699dde2d4b69e209,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,402
session_699dde2d4b69e209,3,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,417
session_699dde2d4b69e209,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,417
session_699dde2d4b69e209,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,417
session_699dde2d4b69e209,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,417
session_0024dd3b52d5838c,1,public,0,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,True,437
session_0024dd3b52d5838c,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,,437
session_0024dd3b52d5838c,1,personal_option,2,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,,437
session_0024dd3b52d5838c,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,437
session_9e161d592fd74a1b,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,459
session_9e161d592fd74a1b,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,,459
session_9e161d592fd74a1b,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,,459
session_9e161d592fd74a1b,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,459
session_9e161d592fd74a1b,2,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,474
session_9e161d592fd74a1b,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,,474
session_9e161d592fd74a1b,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,,474
session_9e161d592fd74a1b,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,474
session_8ad14ff1c7c9d9d6,1,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,495
session_8ad14ff1c7c9d9d6,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,,495
session_8ad14ff1c7c9d9d6,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,,495
session_8ad14ff1c7c9d9d6,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,495
session_8ad14ff1c7c9d9d6,2,public,0,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,True,510
session_8ad14ff1c7c9d9d6,2,personal_option,1,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,510
session_8ad14ff1c7c9d9d6,2,personal_option,2,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,,510
session_8ad14ff1c7c9d9d6,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,510
session_8ad14ff1c7c9d9d6,3,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,525
session_8ad14ff1c7c9d9d6,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,525
session_8ad14ff1c7c9d9d6,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,525
session_8ad14ff1c7c9d9d6,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,525
session_8ad14ff1c7c9d9d6,4,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,540
session_8ad14ff1c7c9d9d6,4,personal_option,1,1905,quality_average_area,计算本局所有彩色品质藏品的平均占用格数,quality,彩,quality_彩_average_area,100,,540
session_8ad14ff1c7c9d9d6,4,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,,540
session_8ad14ff1c7c9d9d6,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,540
session_8ad14ff1c7c9d9d6,5,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,555
session_8ad14ff1c7c9d9d6,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,,555
session_8ad14ff1c7c9d9d6,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,,555
session_8ad14ff1c7c9d9d6,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,,555
session_eb6c10d1d43a5b51,1,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,576
session_eb6c10d1d43a5b51,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,,576
session_eb6c10d1d43a5b51,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,,576
session_eb6c10d1d43a5b51,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,576
session_eb6c10d1d43a5b51,2,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,591
session_eb6c10d1d43a5b51,2,personal_option,1,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,,591
session_eb6c10d1d43a5b51,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,,591
session_eb6c10d1d43a5b51,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,591
session_eb6c10d1d43a5b51,3,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,606
session_eb6c10d1d43a5b51,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,606
session_eb6c10d1d43a5b51,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,606
session_eb6c10d1d43a5b51,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,606
session_eb6c10d1d43a5b51,4,public,0,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,True,621
session_eb6c10d1d43a5b51,4,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,,621
session_eb6c10d1d43a5b51,4,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,,621
session_eb6c10d1d43a5b51,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,621
session_eb6c10d1d43a5b51,5,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,636
session_eb6c10d1d43a5b51,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,,636
session_eb6c10d1d43a5b51,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,,636
session_eb6c10d1d43a5b51,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,,636
session_c62c7501e196c2c2,1,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,657
session_c62c7501e196c2c2,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,,657
session_c62c7501e196c2c2,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,,657
session_c62c7501e196c2c2,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,657
session_2c638af970fff0d9,1,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,678
session_2c638af970fff0d9,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,,678
session_2c638af970fff0d9,1,personal_option,2,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,,678
session_2c638af970fff0d9,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,678
session_2c638af970fff0d9,2,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,693
session_2c638af970fff0d9,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,,693
session_2c638af970fff0d9,2,personal_option,2,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,,693
session_2c638af970fff0d9,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,693
session_2c638af970fff0d9,3,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,708
session_2c638af970fff0d9,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,708
session_2c638af970fff0d9,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,708
session_2c638af970fff0d9,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,708
session_2c638af970fff0d9,4,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,723
session_2c638af970fff0d9,4,personal_option,1,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,,723
session_2c638af970fff0d9,4,personal_option,2,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,,723
session_2c638af970fff0d9,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,723
session_2c638af970fff0d9,5,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,738
session_2c638af970fff0d9,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,,738
session_2c638af970fff0d9,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,,738
session_2c638af970fff0d9,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,,738
session_68af14854bfd495d,1,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,759
session_68af14854bfd495d,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,,759
session_68af14854bfd495d,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,,759
session_68af14854bfd495d,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,759
session_12f3a680c5469c17,1,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,780
session_12f3a680c5469c17,1,personal_option,1,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,,780
session_12f3a680c5469c17,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,,780
session_12f3a680c5469c17,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,780
session_12f3a680c5469c17,2,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,796
session_12f3a680c5469c17,2,personal_option,1,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,,796
session_12f3a680c5469c17,2,personal_option,2,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,,796
session_12f3a680c5469c17,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,796
session_12f3a680c5469c17,3,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,809
session_12f3a680c5469c17,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,,809
session_12f3a680c5469c17,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,,809
session_12f3a680c5469c17,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,,809
session_12f3a680c5469c17,4,public,0,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,True,822
session_12f3a680c5469c17,4,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,,822
