session_id,round,scope,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,observed_value,reported_item_count,reported_cell_count,quality_codes,catalog_item_count,validation_expected,validation_matches,capture_sequence
session_a794ce7b1b54092d,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,1,6,[],0,1,True,1006
session_a794ce7b1b54092d,2,personal,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,123460,0,0,[],0,123460.0,True,1012
session_a794ce7b1b54092d,3,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,1021
session_a794ce7b1b54092d,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[3],0,2,True,1025
session_e96f94e8d9fc6788,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,114,0,0,[],0,114,True,1043
session_e96f94e8d9fc6788,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,4,0,0,[],0,4,True,1052
session_e96f94e8d9fc6788,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,4,True,1059
session_e96f94e8d9fc6788,2,personal,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,176602,0,0,[],0,176602.666667,False,1062
session_e96f94e8d9fc6788,3,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 3, 4]",0,5,True,1072
session_e96f94e8d9fc6788,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,1075
session_e96f94e8d9fc6788,4,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,4,12,[],0,4,True,1085
session_e96f94e8d9fc6788,4,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,60179,0,0,[],0,60179,True,1088
session_e96f94e8d9fc6788,5,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,878245,0,0,[],0,1635681,False,1098
session_e96f94e8d9fc6788,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,4,4,[],0,4,True,1102
session_ca9c416398c65376,1,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 3, 4, 5]",0,5,True,1117
session_ca9c416398c65376,1,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,300,0,0,[],0,300.0,True,1124
session_ca9c416398c65376,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,7,42,[],0,7,True,1132
session_ca9c416398c65376,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[4],1,1,True,1137
session_ca9c416398c65376,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1293299,0,0,[],0,1293299,True,1151
session_ca9c416398c65376,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[2],1,1,True,1156
session_ca9c416398c65376,4,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,4,8,[],0,4,True,1168
session_ca9c416398c65376,4,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,285,0,0,[],0,285.714286,False,1172
session_34924bfa89214078,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,1299901,0,0,[],0,1299901,True,1192
session_34924bfa89214078,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,1199
session_34924bfa89214078,2,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,3,18,[],0,3,True,1207
session_34924bfa89214078,2,personal,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,76469,0,0,[],0,88806.333333,False,1214
session_34924bfa89214078,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,1222
session_34924bfa89214078,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,1226
session_34924bfa89214078,4,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,4,24,[],0,4,True,1237
session_34924bfa89214078,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,1241
session_7fb1328eec33a812,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,,,1258
session_7fb1328eec33a812,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,7,0,0,[],0,,,1265
session_7fb1328eec33a812,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,7,42,[],0,,,1273
session_7fb1328eec33a812,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,106949,0,0,[],0,,,1278
session_7fb1328eec33a812,3,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 3]",0,,,1289
session_7fb1328eec33a812,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,,,1293
session_7fb1328eec33a812,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,2,6,[],0,,,1306
session_7fb1328eec33a812,4,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,130992,0,0,[],0,,,1311
session_7fb1328eec33a812,5,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,399161,0,0,[],0,,,1321
session_7fb1328eec33a812,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,7,7,[],0,,,1325
session_73120dbbe50bb9a9,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,719655,0,0,[],0,719655,True,4
session_73120dbbe50bb9a9,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,433,0,0,[],0,433.333333,True,11
session_73120dbbe50bb9a9,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,2,2,[],0,2,True,19
session_73120dbbe50bb9a9,2,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 4]",0,2,True,22
session_73120dbbe50bb9a9,3,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,34
session_73120dbbe50bb9a9,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,38
session_8ba71d1f2ed88237,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1293299,0,0,[],0,1293299,True,55
session_8ba71d1f2ed88237,1,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,71644,0,0,[],0,71644,True,63
session_29bbd9c9f586a33b,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,2557820,0,0,[],0,2557820,True,77
session_29bbd9c9f586a33b,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,84
session_29bbd9c9f586a33b,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,7,14,[],0,7,True,93
session_29bbd9c9f586a33b,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,125448,0,0,[],0,125448.428571,True,98
session_29bbd9c9f586a33b,3,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,109
session_29bbd9c9f586a33b,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 5]",0,2,True,116
session_29bbd9c9f586a33b,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,3,9,[],0,3,True,124
session_29bbd9c9f586a33b,4,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[3],1,1,True,129
session_29bbd9c9f586a33b,5,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,13,0,0,[],0,13,True,139
session_29bbd9c9f586a33b,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,6,6,[],0,6,True,143
session_b5af75f921ab5641,1,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,15,"[3, 4]",3,3,True,160
session_b5af75f921ab5641,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,6,0,0,[],0,6,True,167
session_b5af75f921ab5641,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,2,4,[],0,2,True,178
session_b5af75f921ab5641,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,191951,0,0,[],0,191951.0,True,183
session_b5af75f921ab5641,3,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,9,0,0,[],0,9,True,198
session_b5af75f921ab5641,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,205
session_435fc50390d3a703,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,3,0,0,[],0,3,True,222
session_435fc50390d3a703,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,3747,0,0,[],0,3747,True,227
session_435fc50390d3a703,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,2,12,[],0,2,True,237
session_435fc50390d3a703,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[3],1,1,True,240
session_d6c390b0bc67bf3b,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,259
session_d6c390b0bc67bf3b,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,264
session_d6c390b0bc67bf3b,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,7,28,[],0,7,True,275
session_d6c390b0bc67bf3b,2,personal,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,20562,0,0,[],0,20562.0,True,279
session_d6c390b0bc67bf3b,3,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,290
session_d6c390b0bc67bf3b,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,295
session_4f98272eae9fd92b,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,4,0,0,[],0,4,True,4
session_4f98272eae9fd92b,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,4,0,0,[],0,4,True,11
session_bb92ce127b2e03cf,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,11,0,0,[],0,11,True,25
session_bb92ce127b2e03cf,1,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,318,0,0,[],0,318.181818,True,31
session_c2f3995a7f3223d1,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,805688,0,0,[],0,805688,True,49
session_c2f3995a7f3223d1,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,56
session_c2f3995a7f3223d1,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,2,12,[],0,2,True,65
session_c2f3995a7f3223d1,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,295795,0,0,[],0,295795.333333,True,69
session_c2f3995a7f3223d1,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,4,4,[],0,4,True,78
session_c2f3995a7f3223d1,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,81
session_dd685ff39b188159,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,97
session_dd685ff39b188159,1,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,400,0,0,[],0,400.0,True,104
session_dd685ff39b188159,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,2,8,[],0,2,True,114
session_dd685ff39b188159,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,248067,0,0,[],0,248067.333333,True,118
session_dd68f6a8ce26fb1a,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2005683,0,0,[],0,2005683,True,137
session_dd68f6a8ce26fb1a,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,29206,0,0,[],0,29206,True,144
session_dd68f6a8ce26fb1a,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,2,8,[],0,2,True,152
session_dd68f6a8ce26fb1a,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[3],1,1,True,157
session_dd68f6a8ce26fb1a,3,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,92,0,0,[],0,92,True,167
session_dd68f6a8ce26fb1a,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[4],1,1,True,174
session_d89bc854cef5ffbe,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1635681,0,0,[],0,1635681,True,188
session_d89bc854cef5ffbe,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[4],1,1,True,195
session_67b3fa60e7ff53a1,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,209
session_67b3fa60e7ff53a1,1,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,600,0,0,[],0,600.0,True,214
session_816080272fe010a6,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,161,0,0,[],0,161,True,231
session_816080272fe010a6,1,personal,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,1287901,0,0,[],0,1287901,True,238
session_816080272fe010a6,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,8,32,[],0,8,True,246
session_816080272fe010a6,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,3,[3],1,1,True,250
session_816080272fe010a6,3,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,399161,0,0,[],0,399161.166667,True,261
session_816080272fe010a6,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[1],1,1,True,264
session_4731e8a89761612e,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,15,0,0,[],0,15,True,281
session_4731e8a89761612e,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,4,[3],1,1,True,288
